1	0.000000	0.00	0	0
2	0.000000	9.65	8	11
3	0.000000	17.80	12	26
4	0.000000	29.09	21	45
5	0.000000	38.81	26	68
6	0.000000	49.78	36	89
7	0.000001	65.32	42	104
8	0.000001	76.71	54	132
9	0.000001	90.42	67	138
10	0.000001	103.33	75	158
11	0.000000	124.34	91	183
12	0.000000	133.39	93	206
13	0.000000	153.51	112	215
14	0.000001	169.88	129	246
15	0.000001	181.52	135	254
16	0.000001	196.47	155	304
17	0.000001	213.18	171	293
18	0.000001	239.70	178	388
19	0.000001	249.87	199	353
20	0.000001	272.35	197	421
21	0.000001	281.51	218	417
22	0.000001	302.32	246	415
23	0.000001	323.08	254	444
24	0.000001	341.28	270	509
25	0.000001	363.59	288	503
26	0.000001	388.78	299	612
27	0.000001	403.36	322	612
28	0.000001	416.45	323	656
29	0.000001	438.77	347	594
30	0.000001	465.32	360	739
31	0.000001	479.61	377	713
32	0.000001	499.57	392	689
33	0.000002	512.86	406	707
34	0.000002	535.47	425	731
35	0.000002	545.56	423	859
36	0.000002	570.21	463	831
37	0.000002	593.52	462	846
38	0.000002	624.31	517	830
39	0.000002	653.22	519	889
40	0.000002	655.10	531	887
41	0.000002	687.73	549	945
42	0.000002	698.09	557	1208
43	0.000002	708.39	570	986
44	0.000002	739.72	626	1023
45	0.000002	767.30	605	1039
46	0.000002	785.46	645	1096
47	0.000002	808.93	625	1055
48	0.000002	816.36	665	1051
49	0.000002	872.00	690	1301
50	0.000003	882.36	698	1135
51	0.000003	917.00	736	1294
52	0.000003	913.88	735	1336
53	0.000003	942.98	776	1163
54	0.000003	976.10	754	1302
55	0.000003	973.69	794	1459
56	0.000003	1026.04	837	1454
57	0.000003	1025.65	862	1511
58	0.000003	1060.94	817	1377
59	0.000003	1078.58	876	1368
60	0.000003	1103.58	880	1689
61	0.000003	1141.02	950	1485
62	0.000003	1150.31	917	1755
63	0.000007	1178.17	949	1519
64	0.000008	1200.23	999	1785
65	0.000007	1222.57	979	1544
66	0.000004	1236.30	1013	1789
67	0.000004	1247.69	1053	1712
68	0.000004	1300.23	1074	1828
69	0.000004	1281.87	1082	1686
70	0.000004	1352.89	1105	1833
71	0.000004	1360.84	1075	2211
72	0.000004	1404.60	1141	2021
73	0.000004	1398.39	1174	1882
74	0.000004	1431.31	1158	1924
75	0.000004	1459.89	1192	1934
76	0.000004	1481.65	1231	2093
77	0.000004	1484.04	1219	1897
