1	0.000000	0.00	0	0
2	0.000000	9.38	8	11
3	0.000000	12.00	12	12
4	0.000000	24.30	21	27
5	0.000000	31.76	26	39
6	0.000000	42.21	36	51
7	0.000000	51.95	42	67
8	0.000000	64.24	54	83
9	0.000000	75.44	62	100
10	0.000000	90.32	73	123
11	0.000000	99.78	84	128
12	0.000000	110.76	92	147
13	0.000000	129.05	104	173
14	0.000001	139.21	115	181
15	0.000001	153.32	127	225
16	0.000001	166.01	138	198
17	0.000001	181.79	148	241
18	0.000001	194.53	163	253
19	0.000001	211.90	173	272
20	0.000001	222.69	192	286
21	0.000001	237.31	202	291
22	0.000001	257.65	214	346
23	0.000001	270.05	232	378
24	0.000001	286.99	241	363
25	0.000001	298.82	251	358
26	0.000001	326.60	269	419
27	0.000001	328.66	281	425
28	0.000001	346.30	305	432
29	0.000001	370.57	322	500
30	0.000001	382.56	325	480
31	0.000001	395.05	341	467
32	0.000001	415.38	355	533
33	0.000001	432.14	368	578
34	0.000002	454.22	398	594
35	0.000002	466.65	404	569
36	0.000002	490.96	416	661
37	0.000002	502.36	441	637
38	0.000002	527.56	446	694
39	0.000002	536.02	462	686
40	0.000002	553.82	476	714
41	0.000002	571.25	496	757
42	0.000002	593.31	509	745
43	0.000002	617.28	537	779
44	0.000002	621.54	550	789
45	0.000002	644.56	554	812
46	0.000002	651.46	583	796
47	0.000002	677.17	592	866
48	0.000002	704.10	622	807
49	0.000002	712.58	611	868
50	0.000002	736.57	642	900
51	0.000002	757.45	657	941
52	0.000002	776.04	673	958
53	0.000003	799.21	687	986
54	0.000003	811.04	722	1026
55	0.000003	838.47	728	1037
56	0.000006	851.91	727	1075
57	0.000004	876.53	738	1122
58	0.000003	895.99	785	1131
59	0.000003	908.68	799	1163
60	0.000004	943.79	825	1239
61	0.000005	942.05	842	1174
62	0.000003	977.25	850	1217
63	0.000003	1007.49	861	1269
64	0.000003	1000.58	861	1269
65	0.000003	1018.75	889	1265
66	0.000003	1042.75	937	1245
67	0.000003	1050.96	928	1206
68	0.000003	1089.36	915	1450
69	0.000003	1093.63	961	1342
70	0.000004	1131.86	978	1424
71	0.000004	1157.30	1016	1429
72	0.000004	1186.49	1039	1659
73	0.000004	1182.24	1046	1345
74	0.000004	1207.30	1050	1606
75	0.000004	1228.68	1101	1435
76	0.000004	1253.81	1094	1562
77	0.000004	1278.56	1119	1517
78	0.000004	1300.58	1126	1562
79	0.000004	1312.28	1197	1672
80	0.000004	1334.29	1184	1659
81	0.000004	1346.03	1185	1590
82	0.000004	1392.08	1210	1843
83	0.000004	1412.12	1214	1678
84	0.000004	1429.47	1219	1726
85	0.000004	1433.62	1258	1932
86	0.000005	1449.88	1293	1696
87	0.000005	1490.10	1321	1912
88	0.000006	1519.55	1319	2006
89	0.000005	1524.61	1330	1825
90	0.000005	1541.75	1345	1948
91	0.000005	1571.03	1310	1926
92	0.000005	1615.32	1405	2266
93	0.000005	1610.27	1408	2097
94	0.000005	1613.86	1438	1909
95	0.000005	1661.46	1495	1915
96	0.000005	1663.68	1466	2014
97	0.000005	1697.04	1491	2003
98	0.000005	1708.22	1539	2314
99	0.000005	1730.75	1524	2226
100	0.000005	1746.41	1572	2335
101	0.000005	1786.51	1533	2217
102	0.000005	1799.67	1604	2128
103	0.000006	1824.63	1605	2247
104	0.000006	1845.98	1633	2197
105	0.000006	1834.54	1628	2144
106	0.000006	1902.48	1691	2477
