1	0.000000	0.00	0	0
2	0.000000	2.00	2	2
3	0.000000	5.00	5	5
4	0.000000	8.00	8	8
5	0.000000	12.00	12	12
6	0.000000	16.00	16	16
7	0.000000	20.00	20	20
8	0.000000	24.00	24	24
9	0.000000	29.00	29	29
10	0.000001	34.00	34	34
11	0.000001	39.00	39	39
12	0.000001	44.00	44	44
13	0.000001	49.00	49	49
14	0.000001	54.00	54	54
15	0.000001	59.00	59	59
16	0.000001	64.00	64	64
17	0.000001	70.00	70	70
18	0.000001	76.00	76	76
19	0.000001	82.00	82	82
20	0.000001	88.00	88	88
21	0.000001	94.00	94	94
22	0.000001	100.00	100	100
23	0.000001	106.00	106	106
24	0.000002	112.00	112	112
25	0.000002	118.00	118	118
26	0.000002	124.00	124	124
27	0.000002	130.00	130	130
28	0.000002	136.00	136	136
29	0.000002	142.00	142	142
30	0.000002	148.00	148	148
31	0.000002	154.00	154	154
32	0.000002	160.00	160	160
33	0.000002	167.00	167	167
34	0.000002	174.00	174	174
35	0.000002	181.00	181	181
36	0.000003	188.00	188	188
37	0.000003	195.00	195	195
38	0.000003	202.00	202	202
39	0.000003	209.00	209	209
40	0.000003	216.00	216	216
41	0.000003	223.00	223	223
42	0.000003	230.00	230	230
43	0.000003	237.00	237	237
44	0.000003	244.00	244	244
45	0.000003	251.00	251	251
46	0.000003	258.00	258	258
47	0.000003	265.00	265	265
48	0.000004	272.00	272	272
49	0.000004	279.00	279	279
50	0.000004	286.00	286	286
51	0.000004	293.00	293	293
52	0.000004	300.00	300	300
53	0.000004	307.00	307	307
54	0.000004	314.00	314	314
55	0.000004	321.00	321	321
56	0.000004	328.00	328	328
57	0.000004	335.00	335	335
58	0.000005	342.00	342	342
59	0.000005	349.00	349	349
60	0.000005	356.00	356	356
61	0.000005	363.00	363	363
62	0.000005	370.00	370	370
63	0.000005	377.00	377	377
64	0.000005	384.00	384	384
65	0.000005	392.00	392	392
66	0.000005	400.00	400	400
67	0.000005	408.00	408	408
68	0.000005	416.00	416	416
69	0.000006	424.00	424	424
